gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Arhgap21,0.39595166,0.32766247,-0.27303797,2.7278838355079295e-23,8788,9002,1.0431675776421915e-22,False
Esrra,0.31004015,0.24464089,-0.34166506,2.789513017933133e-23,8788,9002,1.066250477958721e-22,False
Cltb,0.16528513,0.11268108,-0.55230445,2.8584693029083654e-23,8788,9002,1.0918786808887072e-22,True
Orc3,0.35074812,0.28946745,-0.2769472,2.859156940446716e-23,8788,9002,1.0918786808887072e-22,False
6720427I07Rik,0.338023,0.27741262,-0.28499478,2.893167270539428e-23,8788,9002,1.104365528450463e-22,False
Tulp4,0.47128564,0.39946374,-0.23848215,2.8990063842677476e-23,8788,9002,1.1060925492446513e-22,False
Pecam1,0.088055864,0.17221475,0.96691775,2.916399693370218e-23,8788,9002,1.112224416152477e-22,True
Xrcc5,0.22985205,0.17229566,-0.41560963,3.032132567030031e-23,8788,9002,1.155837394038226e-22,False
Cetn3,0.099615484,0.06013566,-0.7271997,3.0411678264906057e-23,8788,9002,1.1587565635989794e-22,True
Xrn2,0.8738003,0.75182444,-0.21688096,3.129353696491463e-23,8788,9002,1.191817684408451e-22,False
Bbs10,0.09039288,0.052151084,-0.7923434,3.2470173199549637e-23,8788,9002,1.2360704394923578e-22,True
Ppig,0.3391443,0.27806142,-0.28640226,3.2563659126793164e-23,8788,9002,1.2390685854080093e-22,False
Gm14296,0.09166609,0.050771903,-0.851092,3.273399146013697e-23,8788,9002,1.2449867547655167e-22,True
Gatad1,0.16218072,0.11444411,-0.5025884,3.488509007640278e-23,8788,9002,1.326200916460807e-22,True
Sec22a,0.24235225,0.19214454,-0.33475798,3.508335084457869e-23,8788,9002,1.3331356398168045e-22,False
Cluh,0.59884655,0.5073873,-0.23905565,3.5748567285538797e-23,8788,9002,1.3577999845292906e-22,False
Immp1l,0.34338498,0.27738762,-0.30782363,3.6929217048945544e-23,8788,9002,1.402010392747197e-22,False
Fzd7,0.08206246,0.04681261,-0.8085037,3.7196708352109596e-23,8788,9002,1.4115286755358502e-22,True
Edem1,0.44862255,0.37768796,-0.24824695,4.150285072535523e-23,8788,9002,1.574226704925219e-22,False
Med12l,0.14868395,0.10186339,-0.54516757,4.177131261634584e-23,8788,9002,1.583695597302017e-22,True
Tead1,0.28594851,0.22739325,-0.33043605,4.2207722292334664e-23,8788,9002,1.599520574979331e-22,False
Tm9sf2,0.3576822,0.29833528,-0.2616635,4.298113298172338e-23,8788,9002,1.6280966761604631e-22,False
C2cd2,0.6138874,0.52123797,-0.2359902,4.368621384760199e-23,8788,9002,1.6540599329427343e-22,False
6430590A07Rik,0.2725746,0.21805187,-0.32184747,4.5052919945263473e-23,8788,9002,1.7050392060256484e-22,False
Iqcb1,0.14372125,0.09583945,-0.5840808,4.5435598989724455e-23,8788,9002,1.7187486254521215e-22,True
Usp6nl,0.6379593,0.5488105,-0.21711963,4.660600186869509e-23,8788,9002,1.7622305335790191e-22,False
Vwce,0.41667286,0.34035486,-0.29179785,4.815333442090747e-23,8788,9002,1.8199191486212694e-22,False
Ddx3x,0.40510383,0.3347752,-0.2750243,4.833879931785336e-23,8788,9002,1.8261083011275272e-22,False
Dtymk,0.17672773,0.12981808,-0.44474223,4.865665198134154e-23,8788,9002,1.8372909026886284e-22,False
Parp14,0.37028456,0.5258616,0.50593364,4.909373462945772e-23,8788,9002,1.8529636134483077e-22,True
Nop10,0.11791884,0.076354265,-0.62634826,5.2265963057070075e-23,8788,9002,1.9718096286956525e-22,True
Atp5g3,0.19799268,0.14655223,-0.4337765,5.337066160872756e-23,8788,9002,2.0125834877374494e-22,False
Ola1,0.29144314,0.22920541,-0.34643885,5.510043131809404e-23,8788,9002,2.0768814008921375e-22,False
Zfp507,0.2881432,0.22700217,-0.34394497,5.585656684485711e-23,8788,9002,2.1044393052654854e-22,False
Dennd5b,1.337887,1.397066,0.062439326,5.90118854047369e-23,8788,9002,2.222323150895486e-22,False
Rab5if,0.19767246,0.14836021,-0.41376528,5.924579839198246e-23,8788,9002,2.23013378913534e-22,False
Sec24a,1.0408869,0.89619905,-0.21589978,6.181169202828287e-23,8788,9002,2.3256787344988545e-22,False
Snhg12,0.2120977,0.15911601,-0.41442353,6.216573303775734e-23,8788,9002,2.337954010043149e-22,False
Rpl12,0.19703294,0.14629994,-0.4292539,6.335382007129115e-23,8788,9002,2.381571439945364e-22,False
Polr2m,0.1584751,0.113752745,-0.47799718,6.424715925048518e-23,8788,9002,2.4140748136414997e-22,False
Nmnat3,0.22575168,0.17179264,-0.39386785,6.49759697396572e-23,8788,9002,2.4403697920523926e-22,False
Tcerg1,0.39779443,0.3256155,-0.28877333,6.506532892076901e-23,8788,9002,2.4426354850978564e-22,False
Zfp292,0.6101087,0.7584692,0.3139781,6.600805179251497e-23,8788,9002,2.4769212298413403e-22,False
Psmc4,0.22603536,0.1669514,-0.4368945,6.847173773650264e-23,8788,9002,2.568224385096731e-22,False
Nufip1,0.1513948,0.1065161,-0.5068429,7.097230319027838e-23,8788,9002,2.660828817913601e-22,True
Zfp942,0.21759443,0.16658352,-0.38519302,7.157243941217707e-23,8788,9002,2.682133330844747e-22,False
Rpain,0.15699586,0.108761296,-0.5291541,7.405142678277373e-23,8788,9002,2.773796320229187e-22,True
Dhx29,0.11942994,0.07932374,-0.58972985,7.52272286291497e-23,8788,9002,2.816585111068253e-22,True
Slc26a1,0.20877062,0.15983379,-0.38513485,7.712373958507347e-23,8788,9002,2.8863079231727007e-22,False
Gm15952,0.11216611,0.072927356,-0.62041354,8.019123660234099e-23,8788,9002,2.99889763029791e-22,True
Acvr1,0.4154637,0.34516355,-0.2673715,8.02034906474539e-23,8788,9002,2.99889763029791e-22,False
Smim14,0.18299948,0.13662364,-0.42136496,8.773573443794451e-23,8788,9002,3.2790792262391256e-22,False
Zfp182,0.415942,0.34676668,-0.26234797,8.841139783597791e-23,8788,9002,3.3028645204000094e-22,False
Sec62,0.49838498,0.42302474,-0.23646696,8.993112370974546e-23,8788,9002,3.3581471094988393e-22,False
Nr2f2,0.29609925,0.24086322,-0.2977549,9.135213158554899e-23,8788,9002,3.4096960205378154e-22,False
Tifa,0.18553057,0.13872398,-0.41917744,9.154376654231674e-23,8788,9002,3.41533351627721e-22,False
Psmb1,0.29469103,0.23797196,-0.3082948,9.18974243982091e-23,8788,9002,3.4270081181832143e-22,False
Abhd2,0.27592346,0.21285582,-0.37423664,9.469507624575316e-23,8788,9002,3.529772602815779e-22,False
Ssr3,0.15248506,0.11044868,-0.46493185,9.496834039454454e-23,8788,9002,3.538390822583274e-22,False
Nap1l1,0.21518865,0.1613871,-0.41485336,9.509973708574028e-23,8788,9002,3.541717964153754e-22,False
St3gal4,1.3017412,1.1386633,-0.19308561,9.746451087313227e-23,8788,9002,3.6281811060869993e-22,False
Vps37a,0.49997333,0.42156526,-0.24604145,9.760573639144223e-23,8788,9002,3.6318313147333195e-22,False
Atp5pb,0.2755191,0.21646902,-0.34784892,9.775139942666656e-23,8788,9002,3.635643339418858e-22,False
Atf2,0.35912973,0.2998633,-0.26012072,9.928206309705851e-23,8788,9002,3.6909412144743845e-22,False
Pim3,0.30694896,0.24076469,-0.35024574,9.968712866965203e-23,8788,9002,3.704363133824128e-22,False
Rnh1,0.37143743,0.3066145,-0.2766112,1.0244227220017484e-22,8788,9002,3.8050632936868473e-22,False
Syk,0.088370666,0.17288347,0.96736306,1.0557266050776581e-22,8788,9002,3.9196063232649326e-22,True
Mrpl21,0.16458772,0.1139868,-0.52960116,1.083136682674535e-22,8788,9002,4.019598108222702e-22,True
Snap47,0.21679841,0.16347726,-0.40704733,1.0999709408319146e-22,8788,9002,4.0802713955991605e-22,False
Clcn6,0.08207642,0.050407678,-0.7022218,1.1119442538326195e-22,8788,9002,4.12286778646709e-22,True
Nceh1,0.17133588,0.12905845,-0.40852696,1.1168856871227347e-22,8788,9002,4.1393653241249197e-22,False
Trappc11,0.23380084,0.17790529,-0.39397687,1.1316633065965887e-22,8788,9002,4.192286833288023e-22,False
Zfp672,0.17127137,0.12604918,-0.44199532,1.176217183845544e-22,8788,9002,4.3554204083153875e-22,False
Cyp7a1,1.349414,1.175075,-0.19956425,1.232274927810083e-22,8788,9002,4.560989427041896e-22,False
Dock11,0.08600218,0.16308968,0.92242813,1.2536240104275943e-22,8788,9002,4.637967809906487e-22,True
Otud6b,0.16047104,0.114055626,-0.4922097,1.2644934785098367e-22,8788,9002,4.676124674594837e-22,False
Fah,0.81707436,0.7040779,-0.21470399,1.2721869160918813e-22,8788,9002,4.702508139315025e-22,False
Septin10,0.28550705,0.22980829,-0.31297305,1.2961886986572791e-22,8788,9002,4.789124076330122e-22,False
Selenot,0.28992495,0.23393047,-0.3094806,1.29918586385732e-22,8788,9002,4.798090725474817e-22,False
Cpne8,0.13018268,0.09082978,-0.5188205,1.3177451086779318e-22,8788,9002,4.864497410841352e-22,True
B3galnt2,0.28838795,0.22707222,-0.34472457,1.3210252213666247e-22,8788,9002,4.874467187437462e-22,False
Ftx,0.23418495,0.17710933,-0.40280968,1.3551274589310158e-22,8788,9002,4.998109299424216e-22,False
Pdlim1,0.2381419,0.18428156,-0.36973277,1.3613525575268675e-22,8788,9002,5.018869003713206e-22,False
Isca2,0.20973083,0.15799715,-0.40841535,1.430835870588616e-22,8788,9002,5.272721059685512e-22,False
Utp11,0.24259546,0.18735187,-0.372627,1.4331026084181546e-22,8788,9002,5.278761928468448e-22,False
Ubash3b,0.07217626,0.14809364,1.0358896,1.4385769587273847e-22,8788,9002,5.296607419594524e-22,True
Igfbp7,0.15520109,0.27174982,0.8077419,1.4394196367407977e-22,8788,9002,5.297391690245114e-22,True
Uimc1,0.55791426,0.47917223,-0.21945673,1.4764785036184172e-22,8788,9002,5.431400809331764e-22,False
Cyp2d26,0.95399344,0.8201308,-0.21810055,1.5910841069672763e-22,8788,9002,5.850432951012104e-22,False
Gm47772,0.1205746,0.07967825,-0.5970546,1.6409437800058343e-22,8788,9002,6.031131507727866e-22,True
Zfp408,0.14126413,0.096538216,-0.5487503,1.7099942770849036e-22,8788,9002,6.282175481709735e-22,True
Ssbp3,0.42686382,0.3516884,-0.27940586,1.7282881757261629e-22,8788,9002,6.346612144209606e-22,False
1700001C19Rik,0.24763627,0.1927629,-0.36122948,1.8882467250387479e-22,8788,9002,6.930985906523118e-22,False
Gm34777,0.3129531,0.24736519,-0.3391818,1.936955166702742e-22,8788,9002,7.106674146301861e-22,False
Pgk1,0.14656517,0.100216955,-0.54796076,1.9994528563676302e-22,8788,9002,7.332779808465943e-22,True
A630089N07Rik,0.14807639,0.10329379,-0.51916593,2.0321124953226735e-22,8788,9002,7.449308245381113e-22,True
Cited2,0.1087674,0.069349915,-0.6485272,2.0858573714336006e-22,8788,9002,7.642995673288711e-22,True
5330406M23Rik,0.07407702,0.13457382,0.86042523,2.1370566304038517e-22,8788,9002,7.827190871392078e-22,True
Zkscan1,0.5846738,0.5049175,-0.2115453,2.181558044711532e-22,8788,9002,7.986704886926944e-22,False
Zfp553,0.07976279,0.047267795,-0.75361687,2.2041339752393533e-22,8788,9002,8.065845643187768e-22,True
Gm42067,0.17900951,0.12651719,-0.50036865,2.227960828726292e-22,8788,9002,8.149493240032302e-22,True
Akr1a1,0.3850173,0.32328174,-0.25205976,2.268332614943765e-22,8788,9002,8.293560317045587e-22,False
Nudt13,0.3813205,0.31141582,-0.29207695,2.29574295307694e-22,8788,9002,8.390132695150433e-22,False
Map2k2,0.35168096,0.2839379,-0.30859393,2.348847363382921e-22,8788,9002,8.580483225419242e-22,False
Arfip2,0.15344708,0.10235705,-0.5836617,2.354886982463813e-22,8788,9002,8.598812579630233e-22,True
Nudc,0.09982534,0.061059363,-0.70827717,2.3614308325648014e-22,8788,9002,8.61896641838077e-22,True
Tbc1d32,0.24933739,0.19539475,-0.35154784,2.411022846931807e-22,8788,9002,8.796155772435947e-22,False
Atp5md,0.24054186,0.18668717,-0.36549225,2.4227080713302333e-22,8788,9002,8.834955788513763e-22,False
Pinx1,0.13819909,0.091924235,-0.5877059,2.445241009979718e-22,8788,9002,8.913263698855876e-22,True
Plxna2,0.5750466,0.4803804,-0.25945222,2.455158453825386e-22,8788,9002,8.94553835947725e-22,False
Msl3,0.30205977,0.23751466,-0.3466877,2.546375112181128e-22,8788,9002,9.2738761120259e-22,False
F5,1.1655605,1.2531545,0.10453173,2.5595981478259775e-22,8788,9002,9.318000526897426e-22,False
Pipox,1.1781489,1.0151544,-0.21480308,2.649901972119612e-22,8788,9002,9.642571492838364e-22,False
Ppfibp2,0.77139026,0.6648151,-0.21447769,2.716718592226393e-22,8788,9002,9.881432562213854e-22,False
Snrpb,0.19116077,0.13889964,-0.4604598,2.7576506391699797e-22,8788,9002,1.0025978749929577e-21,False
Dcun1d5,0.35374212,0.29046088,-0.28426534,2.768614923960766e-22,8788,9002,1.0061493458005151e-21,False
Hnrnpab,0.14116222,0.098916344,-0.512637,2.808429389367695e-22,8788,9002,1.020177739756063e-21,True
Exosc10,0.18870474,0.13584779,-0.47384226,2.8181292382552485e-22,8788,9002,1.023259442444601e-21,False
Spi1,0.06312156,0.13745001,1.1214677,2.83139061086292e-22,8788,9002,1.0276311134249242e-21,True
Cflar,0.81852543,0.7116315,-0.20187047,2.886348926548552e-22,8788,9002,1.0471260680919778e-21,False
Nfkbiz,0.2873773,0.22974439,-0.3227905,3.034832843484555e-22,8788,9002,1.1005193410446363e-21,False
Hsd3b7,0.151648,0.10764407,-0.49406904,3.10687199003415e-22,8788,9002,1.1261574343885094e-21,False
Keap1,0.22806674,0.17205128,-0.4064116,3.2387436848756315e-22,8788,9002,1.173451792457308e-21,False
Aspa,0.2715493,0.21292819,-0.35070094,3.241435840431826e-22,8788,9002,1.1739216412205317e-21,False
Cspp1,1.2110153,1.0395947,-0.22017637,3.372393973914239e-22,8788,9002,1.2208240319509678e-21,False
Epas1,0.28495425,0.40637845,0.5119424,3.397752350621731e-22,8788,9002,1.2294748613238978e-21,True
Wbp11,0.24494778,0.18892534,-0.37448344,3.430503535746353e-22,8788,9002,1.240792185994586e-21,False
Ccdc137,0.14964199,0.103847764,-0.52662015,3.460778558173951e-22,8788,9002,1.2512045556475053e-21,True
Wasl,0.6726475,0.581926,-0.20898153,3.599733726810606e-22,8788,9002,1.3008831547962898e-21,False
Hmgxb3,0.2265651,0.17138302,-0.4024965,3.8653984569371223e-22,8788,9002,1.3962901338863037e-21,False
5730522E02Rik,0.5168979,0.43433428,-0.2510206,3.8896313252262273e-22,8788,9002,1.4044407012501395e-21,False
Serinc3,0.20833667,0.32609963,0.646146,3.9336726864554694e-22,8788,9002,1.4197335182818474e-21,True
Slc25a42,0.47423866,0.39833236,-0.25158262,3.9587385647942334e-22,8788,9002,1.4281675619903039e-21,False
Snrnp200,0.22410269,0.16475524,-0.44360387,4.0193788592249656e-22,8788,9002,1.4494228179451194e-21,False
Gata6,0.10981264,0.069041796,-0.6687273,4.029258178935241e-22,8788,9002,1.4523628560146609e-21,True
Cops6,0.12258407,0.07651025,-0.6793385,4.2229838880515254e-22,8788,9002,1.5215401905857595e-21,True
Pcmt1,0.46650857,0.39349625,-0.24549636,4.3023791850891675e-22,8788,9002,1.549482709081985e-21,False
Tmem256,0.24550416,0.191491,-0.3583052,4.3724140547396115e-22,8788,9002,1.5740316406728434e-21,False
Mrpl27,0.16370629,0.11590062,-0.49785823,4.405876025898411e-22,8788,9002,1.5853992731344452e-21,False
Oxld1,0.0948705,0.056584667,-0.74452084,4.432387849353755e-22,8788,9002,1.5942573311933792e-21,True
Med8,0.25638372,0.20017855,-0.3568592,4.477191247683101e-22,8788,9002,1.6096841866135864e-21,False
Gm12353,0.25809768,0.1981099,-0.3814469,4.677643379071793e-22,8788,9002,1.6803639057717382e-21,False
Dipk2a,0.09310383,0.061319564,-0.60169107,4.677775189964829e-22,8788,9002,1.6803639057717382e-21,True
Prkaca,0.14522812,0.09817598,-0.5644031,4.680114140354494e-22,8788,9002,1.6804865669143134e-21,True
Angel2,0.32384923,0.26297504,-0.3002934,4.766317883945334e-22,8788,9002,1.7107095715713352e-21,False
Mcc,0.93888694,1.056318,0.17000388,4.886608839969425e-22,8788,9002,1.7531360413928686e-21,False
Gm13522,0.19711828,0.1430353,-0.4624139,4.929400289494552e-22,8788,9002,1.767734212937667e-21,False
Tbccd1,0.2436789,0.18607664,-0.38890123,5.053882262003503e-22,8788,9002,1.8116025338830623e-21,False
Chsy3,0.92466325,0.80071646,-0.20761241,5.080946509015969e-22,8788,9002,1.8205282359604494e-21,False
Mri1,0.2296889,0.17391665,-0.40108368,5.106541733180524e-22,8788,9002,1.828920204395392e-21,False
Dus2,0.12646495,0.08383394,-0.5925517,5.134656796961859e-22,8788,9002,1.8382071333123457e-21,True
Abcf3,0.15929133,0.11007453,-0.53278244,5.323297923003774e-22,8788,9002,1.9049300479043282e-21,True
Cdk5rap3,0.14003359,0.09428629,-0.5701535,5.56179284446076e-22,8788,9002,1.9894287075020567e-21,True
Capn15,0.23655832,0.17815612,-0.408854,5.60999298223025e-22,8788,9002,2.0058168703571226e-21,False
Prodh2,1.347677,1.1451863,-0.23487347,5.823053057905244e-22,8788,9002,2.0811106786812583e-21,False
Sgk2,0.29367873,0.22981435,-0.35363334,5.892353634911475e-22,8788,9002,2.104983912123577e-21,False
Cep164,0.20686226,0.15333857,-0.4317065,5.92138836789027e-22,8788,9002,2.1144584184660796e-21,False
Fmc1,0.097742505,0.06052638,-0.69051576,5.937003796842291e-22,8788,9002,2.119135042122791e-21,True
Etfa,0.7388951,0.64124584,-0.20446226,5.949736843575417e-22,8788,9002,2.1227793072519078e-21,False
Abcb8,0.13863552,0.09420662,-0.5569062,5.996718200503461e-22,8788,9002,2.1386346002897676e-21,True
Dhdds,0.16539177,0.12143992,-0.4453293,6.161007114518771e-22,8788,9002,2.1962946124765432e-21,False
Rexo4,0.20403801,0.15576777,-0.38922217,6.286398935877624e-22,8788,9002,2.2400454996839667e-21,False
Zfp560,0.16805476,0.11976197,-0.48841563,6.343299274866477e-22,8788,9002,2.259363962720223e-21,False
Gm5089,0.1571591,0.10695748,-0.5547579,6.417525030524519e-22,8788,9002,2.2848344511977478e-21,True
Tmed10,0.30328423,0.24631028,-0.30008364,6.784764070860084e-22,8788,9002,2.4145609191263067e-21,False
Hgf,0.06615906,0.14261045,1.1069012,6.905081845516094e-22,8788,9002,2.4563405313457465e-21,True
Hykk,0.5633351,0.48029664,-0.23002347,7.023983768183155e-22,8788,9002,2.4975813796164365e-21,False
Wdr75,0.16705184,0.11683558,-0.5154453,7.142974180675903e-22,8788,9002,2.538818833207705e-21,True
Gm30117,0.41530314,0.34352314,-0.27368495,7.470568145949588e-22,8788,9002,2.6541338602987283e-21,False
Msantd4,0.08904953,0.055876248,-0.67141247,7.547199149533444e-22,8788,9002,2.680227372098981e-21,True
Rin2,0.7033445,0.6111779,-0.2026082,7.611234018500604e-22,8788,9002,2.701827502010362e-21,False
Gm34280,0.23242137,0.18158561,-0.35591918,8.435247055585376e-22,8788,9002,2.99307184642091e-21,False
Dusp12,0.27220142,0.2138173,-0.3481512,8.441061872774218e-22,8788,9002,2.9938724087541946e-21,False
Elovl1,0.093950875,0.05673186,-0.7267414,8.551594984846343e-22,8788,9002,3.031798087126519e-21,True
F7,0.31416366,0.2530942,-0.31173113,8.639957010930614e-22,8788,9002,3.0618348076225465e-21,False
Usp16,0.3435728,0.28172612,-0.2862304,8.939290844047545e-22,8788,9002,3.166579110356716e-21,False
Smoc1,0.73206997,0.6341028,-0.20723432,8.984075562512599e-22,8788,9002,3.1811038597398357e-21,False
Ccp110,0.0939835,0.057611484,-0.7050833,9.428057023028217e-22,8788,9002,3.33690549998891e-21,True
Pik3cd,0.09667485,0.17395562,0.8468443,1.0094531602836536e-21,8788,9002,3.57129076428359e-21,True
2900076A07Rik,0.18096094,0.13326316,-0.44111514,1.0683578735915622e-21,8788,9002,3.7780978522596946e-21,False
Commd7,0.17449282,0.12956055,-0.42925474,1.0704983612758332e-21,8788,9002,3.784076770341843e-21,False
Rpl13,0.20350283,0.15681623,-0.3757631,1.0789507178501288e-21,8788,9002,3.812352956435588e-21,False
Auts2,0.06352871,0.14066313,1.1455197,1.1266283698743002e-21,8788,9002,3.979145455815486e-21,True
Ttc37,0.3241871,0.26108295,-0.31221095,1.1349506116435945e-21,8788,9002,4.0068566914635164e-21,False
Aldh8a1,0.7869518,0.6787867,-0.21328777,1.1460311358292271e-21,8788,9002,4.044278500726212e-21,False
F630028O10Rik,0.05568627,0.12545982,1.1703929,1.1751492278035084e-21,8788,9002,4.145295787635604e-21,True
Isy1,0.10942341,0.068122976,-0.68290967,1.2052575198629688e-21,8788,9002,4.249719830095204e-21,True
Adra1b,1.5561165,1.3460784,-0.20917317,1.2091108742862487e-21,8788,9002,4.261520647411064e-21,False
Wdfy3,0.95430535,1.0770948,0.17460512,1.236039577227316e-21,8788,9002,4.354606768514828e-21,False
Ces2c,0.1030213,0.05607786,-0.87626886,1.2498900002657815e-21,8788,9002,4.4015590507476014e-21,True
Ppargc1a,0.28444874,0.4017383,0.4979393,1.3035001293669143e-21,8788,9002,4.588429534880272e-21,False
