gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Npas3,0.25518003,0.4429434,0.7953674,0.18458192309895893,50,32,0.8259747478407433,False
Atp5b,0.33974066,0.15628707,-1.1197371,0.1848595507775408,50,32,0.8267389273790944,False
Esyt2,0.5339408,0.7993196,0.58200306,0.1850737656470104,50,32,0.8270021027830273,False
Dsg2,1.1251527,1.5508997,0.4629494,0.18540849087419164,50,32,0.8270021027830273,False
Creld1,0.1432085,0.08122576,-0.81733984,0.18551879165148688,50,32,0.8270021027830273,False
Kdm2b,0.20769356,0.07053105,-1.5567765,0.18551879165148688,50,32,0.8270021027830273,False
Prr3,0.1630444,0.0679405,-1.2616837,0.18551879165148688,50,32,0.8270021027830273,False
Zc3h6,0.3301965,0.15644407,-1.0771927,0.18577351100386474,50,32,0.8270021027830273,False
Atp6v0a1,0.30511147,0.12604007,-1.2747824,0.18577351100386474,50,32,0.8270021027830273,False
Fastk,0.34446838,0.13895561,-1.3091284,0.18577351100386474,50,32,0.8270021027830273,False
Kat7,0.3844636,0.20189852,-0.9288775,0.18699249899782855,50,32,0.8319499509753879,False
Nnmt,0.18240686,0.37688637,1.0465617,0.18740775287932043,50,32,0.8328396232207365,False
Nbea,0.20031542,0.38396087,0.93834144,0.18740775287932043,50,32,0.8328396232207365,False
Mitf,0.31037992,0.54248625,0.8053526,0.18807095446207345,50,32,0.8353071037158797,False
Nod1,0.1876539,0.3726045,0.98918927,0.18874376113898206,50,32,0.8369297363049963,False
Nsd1,1.1766057,0.87801087,-0.42227858,0.18914153413349333,50,32,0.8369297363049963,False
Mef2a,0.8444082,0.5522938,-0.61241436,0.18921990061562655,50,32,0.8369297363049963,False
Cyp2c68,0.65197366,0.90610814,0.47480744,0.18921990061562655,50,32,0.8369297363049963,False
Tomm34,0.25044596,0.10719293,-1.22352,0.1892432138053477,50,32,0.8369297363049963,False
Arap1,0.13322097,0.24733052,0.89211965,0.1892432138053477,50,32,0.8369297363049963,False
Cd44,0.25871098,0.4284383,0.7275254,0.1894262469275244,50,32,0.8369297363049963,False
Spast,0.34610465,0.16286881,-1.0870291,0.18945274511908883,50,32,0.8369297363049963,False
Thap2,0.4076612,0.19288512,-1.0792348,0.18945274511908883,50,32,0.8369297363049963,False
Ssbp2,0.34908935,0.57349145,0.716014,0.18952673150114818,50,32,0.8369297363049963,False
Crkl,0.098061696,0.19402,0.9837167,0.18990150059380995,50,32,0.8369297363049963,False
Riok1,0.1139299,0.2023907,0.8284435,0.18990150059380995,50,32,0.8369297363049963,False
Brcc3,0.12635694,0.22881559,0.8561694,0.18990150059380995,50,32,0.8369297363049963,False
Arhgef26,0.69532615,0.47449386,-0.551204,0.19013977845071195,50,32,0.8369297363049963,False
Kat2b,0.70036554,1.042582,0.5739133,0.19040733268035126,50,32,0.8369297363049963,False
Zfp280c,0.28461066,0.15070114,-0.9168491,0.19079368063082336,50,32,0.8369297363049963,False
Slc25a22,0.25402442,0.10433508,-1.2829286,0.19079368063082336,50,32,0.8369297363049963,False
Wdr12,0.31656846,0.14136694,-1.1625081,0.19079368063082336,50,32,0.8369297363049963,False
Dym,0.33272508,0.13775189,-1.2716451,0.19079368063082336,50,32,0.8369297363049963,False
Ces1e,0.3026229,0.118029416,-1.3576295,0.19079368063082336,50,32,0.8369297363049963,False
Cherp,0.13002457,0.3110074,1.2575194,0.19079368063082336,50,32,0.8369297363049963,False
Micu1,0.10601202,0.31905234,1.5886571,0.19092433194532588,50,32,0.8369297363049963,False
Fgl1,0.8335661,0.57288414,-0.54097444,0.19099057666268293,50,32,0.8369297363049963,False
Fads2,0.6422309,0.37063813,-0.7929164,0.19124877520837968,50,32,0.8369297363049963,False
Pias2,0.46675315,0.66620183,0.51320714,0.19124877520837968,50,32,0.8369297363049963,False
Dpp8,0.6327002,0.40053678,-0.65945524,0.19124877520837968,50,32,0.8369297363049963,False
Sbf1,0.38811484,0.13955534,-1.4749845,0.19216976456361667,50,32,0.8386897212603907,False
Slc6a13,0.35359314,0.13893151,-1.3470862,0.19216976456361667,50,32,0.8386897212603907,False
Selenbp1,0.19641685,0.38470107,0.9694597,0.19216976456361667,50,32,0.8386897212603907,False
Pnpla7,0.18932171,0.37123787,0.97113067,0.19216976456361667,50,32,0.8386897212603907,False
Rdx,0.35996288,0.6183286,0.78035814,0.19219295279755366,50,32,0.8386897212603907,False
Cdc42bpb,0.64780813,0.40892076,-0.6636152,0.19274549829069532,50,32,0.8406267870772883,False
Ino80d,0.56832486,0.31429407,-0.8543957,0.19333127047140464,50,32,0.8427065012040887,False
Nploc4,0.22046189,0.37451828,0.76423764,0.19436363167465887,50,32,0.8439405934394195,False
Amd1,0.24131697,0.08412433,-1.5192182,0.1949419526385625,50,32,0.8439405934394195,False
Jkamp,0.23439412,0.08692136,-1.4301103,0.1949419526385625,50,32,0.8439405934394195,False
Cdk5rap2,0.15332097,0.3349531,1.126894,0.1949419526385625,50,32,0.8439405934394195,False
Naa12,0.18825631,0.09379791,-1.0042994,0.1949419526385625,50,32,0.8439405934394195,False
Srgap3,0.24213135,0.106609896,-1.1826916,0.1949419526385625,50,32,0.8439405934394195,False
Cdkn1b,0.2580358,0.1062582,-1.2791989,0.1949419526385625,50,32,0.8439405934394195,False
Cirbp,0.14256573,0.24940445,0.8064267,0.1949419526385625,50,32,0.8439405934394195,False
Cd38,0.13790707,0.26426417,0.9377844,0.1949419526385625,50,32,0.8439405934394195,False
Cth,0.8403761,1.1637759,0.46965858,0.19509999981604986,50,32,0.8439405934394195,False
Bank1,0.3378729,0.57404625,0.7645108,0.19531104712991054,50,32,0.8439405934394195,False
Dusp16,0.40778938,0.6597234,0.6939021,0.1959084833363891,50,32,0.8439405934394195,False
Gm39469,0.3127153,0.1439214,-1.1190277,0.19591300827549907,50,32,0.8439405934394195,False
Gcn1,0.14085029,0.3387705,1.2655475,0.19591300827549907,50,32,0.8439405934394195,False
Becn1,0.1460701,0.35604608,1.2848208,0.19591300827549907,50,32,0.8439405934394195,False
Tlcd4,0.1477614,0.3464187,1.2286876,0.19591300827549907,50,32,0.8439405934394195,False
Tra2a,0.6879888,0.9609717,0.4820493,0.1962002868457844,50,32,0.8439405934394195,False
Stard3,0.114102185,0.1820012,0.67315024,0.19621603001478605,50,32,0.8439405934394195,False
Gm47586,0.11157649,0.22707313,1.0244668,0.19621603001478605,50,32,0.8439405934394195,False
Ksr2,0.12494775,0.24189404,0.95249254,0.19621603001478605,50,32,0.8439405934394195,False
Sigmar1,0.41986233,0.23838843,-0.81634057,0.19627204300622725,50,32,0.8439405934394195,False
Txnrd1,0.4186675,0.23905076,-0.80822897,0.19627204300622725,50,32,0.8439405934394195,False
Mdh1,0.28169778,0.48421046,0.78127193,0.19627204300622725,50,32,0.8439405934394195,False
Ubr2,0.8782349,1.216229,0.46969038,0.1962864406408399,50,32,0.8439405934394195,False
Sec23b,0.14793926,0.41430736,1.4850696,0.19642560088059013,50,32,0.8439405934394195,False
Ttc3,0.8034924,0.5503809,-0.5457715,0.19645043411973562,50,32,0.8439405934394195,False
Gfra1,0.43910936,0.66857874,0.60640454,0.19666399428014403,50,32,0.8443891918676328,False
Thra,0.2398032,0.44864303,0.9034371,0.19702014940751533,50,32,0.8449805410010788,False
Impact,0.20026542,0.38115612,0.9281269,0.19702014940751533,50,32,0.8449805410010788,False
Il1r1,0.45846283,0.6610811,0.527926,0.19743945574165578,50,32,0.8463097335585544,False
Onecut2,1.5764668,1.3254771,-0.25016564,0.19796246361027459,50,32,0.8469930687030317,False
Dhcr24,0.5208437,0.26791832,-0.9587959,0.19837482781332505,50,32,0.8469930687030317,False
Sh3d19,1.1012421,1.3655207,0.3102942,0.1987253800633929,50,32,0.8469930687030317,False
Ube2b,0.93210083,0.66635287,-0.4841379,0.19882269310515788,50,32,0.8469930687030317,False
Bsg,0.40746158,0.20142561,-1.0160549,0.19889045083970625,50,32,0.8469930687030317,False
Matr3,0.4095317,0.21173476,-0.95138806,0.19889045083970625,50,32,0.8469930687030317,False
Ugt2b5,0.6627249,0.4248546,-0.64131916,0.19918924649676595,50,32,0.8469930687030317,False
Ppp1r3b,0.6326739,0.40168506,-0.65526634,0.19918924649676595,50,32,0.8469930687030317,False
Myh14,0.19516127,0.3261628,0.7406286,0.19935909419285347,50,32,0.8469930687030317,False
Ddx23,0.24031062,0.39697835,0.72392297,0.1993948071256476,50,32,0.8469930687030317,False
Mrtfa,0.34552398,0.56628466,0.71257895,0.1996203258488104,50,32,0.8469930687030317,False
Aldh8a1,0.46980724,0.25085607,-0.90494126,0.1996203258488104,50,32,0.8469930687030317,False
Slco3a1,0.84570307,1.1414571,0.43260932,0.19977290823848182,50,32,0.8469930687030317,False
Nsmce2,0.89077383,0.64044875,-0.4759128,0.1998768731107501,50,32,0.8469930687030317,False
Vps4b,0.24054603,0.4293713,0.835649,0.20007553205791107,50,32,0.8469930687030317,False
Cep43,0.24713409,0.42282113,0.7745109,0.20008040917750247,50,32,0.8469930687030317,False
Ipo8,0.34233978,0.58144724,0.7640462,0.20063549647708612,50,32,0.8469930687030317,False
Mindy1,0.4483374,0.65411973,0.5448687,0.20063694645465457,50,32,0.8469930687030317,False
Lnpep,0.51177144,0.74143314,0.5347296,0.20063694645465457,50,32,0.8469930687030317,False
Phf20,0.31439468,0.48877227,0.6364219,0.20076059445047045,50,32,0.8469930687030317,False
Akr1a1,0.42824095,0.2565055,-0.7392076,0.20076059445047045,50,32,0.8469930687030317,False
Wdr70,0.4655331,0.26970243,-0.78729033,0.20076059445047045,50,32,0.8469930687030317,False
Sox5,2.36972,2.5927424,0.12975702,0.20076278931178104,50,32,0.8469930687030317,False
Ulk4,0.28917024,0.12814353,-1.1735318,0.20076556126145784,50,32,0.8469930687030317,False
Arpc1a,0.25893074,0.11169455,-1.2122734,0.20076556126145784,50,32,0.8469930687030317,False
Rab8b,0.14064369,0.22235486,0.6604424,0.20076556126145784,50,32,0.8469930687030317,False
Slc25a20,0.22983475,0.09644241,-1.2519898,0.20076556126145784,50,32,0.8469930687030317,False
Cfap97,0.26111135,0.10901272,-1.2593982,0.20076556126145784,50,32,0.8469930687030317,False
Hectd1,0.8630343,1.2004346,0.47601995,0.2009071600927751,50,32,0.8469930687030317,False
Uba1,0.30325094,0.14703172,-1.0438793,0.20113228567362995,50,32,0.8469930687030317,False
Cutal,0.1725988,0.37792325,1.1302168,0.20113228567362995,50,32,0.8469930687030317,False
Serinc1,0.17920521,0.37725288,1.0734968,0.20113228567362995,50,32,0.8469930687030317,False
Dhtkd1,0.43775368,0.6616,0.59572846,0.20121148510742826,50,32,0.8469930687030317,False
Ppp4r3a,0.47259468,0.73500735,0.63704634,0.20180442236891227,50,32,0.8476166460713546,False
Rad50,0.19092546,0.37042776,0.9558166,0.20195956544334748,50,32,0.8476166460713546,False
Spopl,0.20427223,0.4181599,1.0332005,0.20195956544334748,50,32,0.8476166460713546,False
Tshz1,0.20047604,0.41219974,1.0395442,0.20195956544334748,50,32,0.8476166460713546,False
Meis1,0.23752014,0.43882638,0.88532174,0.20195956544334748,50,32,0.8476166460713546,False
Pstpip2,0.10536619,0.32751775,1.6352328,0.2020420980556552,50,32,0.8476166460713546,False
Stat2,0.62420034,0.93160295,0.5776298,0.2021264976091055,50,32,0.8476166460713546,False
Sfpq,1.0170567,0.783476,-0.37639686,0.2026931573412014,50,32,0.849532480145653,False
Babam2,0.5293781,0.7966523,0.5895603,0.2033765246240653,50,32,0.8519351223694603,False
Dmd,0.41860008,0.67917645,0.6980817,0.20364898795446673,50,32,0.8523910555627615,False
Arntl,0.5189478,0.7734387,0.57560605,0.20381587860813088,50,32,0.8523910555627615,False
Psme4,0.54432696,0.8511467,0.64483875,0.20381587860813088,50,32,0.8523910555627615,False
Rcl1,0.27192065,0.46430466,0.7716663,0.2048316921217963,50,32,0.8548524992906352,False
9130008F23Rik,0.26527554,0.47471282,0.8393236,0.2048316921217963,50,32,0.8548524992906352,False
Eif4h,0.24253727,0.43579912,0.845193,0.2048316921217963,50,32,0.8548524992906352,False
Ptges3,0.5619145,0.27370366,-1.0374657,0.2048596449203337,50,32,0.8548524992906352,False
Ftl1,0.33055344,0.5588889,0.7574999,0.20495688072691332,50,32,0.8548524992906352,False
Cgnl1,0.44731498,0.6895046,0.624156,0.20530081029934732,50,32,0.8552699563708974,False
Dzip3,0.43203002,0.22995816,-0.90946674,0.2053235948263883,50,32,0.8552699563708974,False
Usp33,0.597738,0.32644695,-0.87246436,0.20553175225983877,50,32,0.8552699563708974,False
Ndufa6,0.5787947,0.36391032,-0.6693217,0.20575976381939542,50,32,0.8552699563708974,False
Atl3,0.6599435,0.9640784,0.5467389,0.20582509008006866,50,32,0.8552699563708974,False
Hnrnpul1,0.18915403,0.39473087,1.0609108,0.20645227490292384,50,32,0.8552699563708974,False
Ugt2b34,0.29344916,0.1551288,-0.9192057,0.20645227490292384,50,32,0.8552699563708974,False
Arpp19,0.3122593,0.15125339,-1.0452853,0.20645227490292384,50,32,0.8552699563708974,False
Msantd2,0.15377817,0.33583722,1.126403,0.20645227490292384,50,32,0.8552699563708974,False
Serpinb6a,0.16961631,0.38153467,1.169067,0.20645227490292384,50,32,0.8552699563708974,False
Apoc3,1.3379439,1.0511402,-0.3480331,0.20646876748852538,50,32,0.8552699563708974,False
Acsm3,0.44716546,0.7135967,0.67417985,0.20668310368957687,50,32,0.8552699563708974,False
Mplkip,0.24142483,0.108626336,-1.1514701,0.2067151115953959,50,32,0.8552699563708974,False
Zfp654,0.2680727,0.1070371,-1.3237041,0.2067151115953959,50,32,0.8552699563708974,False
Prrg2,0.21057403,0.09149899,-1.2016088,0.2067151115953959,50,32,0.8552699563708974,False
Pros1,0.20619145,0.40164125,0.96158254,0.20698864706405362,50,32,0.855943967041466,False
Smad3,0.26158962,0.5326135,1.0255034,0.2076933237695201,50,32,0.8582772679562224,False
Erich1,0.15285043,0.359866,1.2347964,0.2077747606154846,50,32,0.8582772679562224,False
Dlst,0.3733153,0.19801402,-0.91445005,0.2086672835031581,50,32,0.8605856996076409,False
Cops3,0.3372789,0.16944194,-0.9927275,0.2086672835031581,50,32,0.8605856996076409,False
Ipo7,0.33988702,0.17871718,-0.9269942,0.2086672835031581,50,32,0.8605856996076409,False
Ranbp10,0.36861908,0.61425793,0.73655736,0.20934554355988766,50,32,0.8622464009000985,False
Phc3,0.41615197,0.64431906,0.6305421,0.20945021123353358,50,32,0.8622464009000985,False
Sfi1,0.2979874,0.49533236,0.7329527,0.20966449156761646,50,32,0.8622464009000985,False
Hsd17b13,0.560672,0.3177688,-0.8189829,0.20986078019985588,50,32,0.8622464009000985,False
Hoga1,0.64462745,0.40889728,-0.6565982,0.20988243786834904,50,32,0.8622464009000985,False
Preb,0.6026098,0.354382,-0.7657512,0.20988243786834904,50,32,0.8622464009000985,False
Kdm5b,0.46215537,0.25442234,-0.8608979,0.2099615121230174,50,32,0.8622464009000985,False
Cfhr1,0.3377227,0.54050577,0.67831075,0.2099615121230174,50,32,0.8622464009000985,False
Myh10,0.18204817,0.3331402,0.8714498,0.21040416868828782,50,32,0.8636058637354286,False
Dcaf8,0.7538147,0.51455075,-0.55080754,0.21131247638564332,50,32,0.8664623170921014,False
Mdm4,0.5889986,0.90066016,0.6126339,0.21181671405936786,50,32,0.8664623170921014,False
Rapgef6,0.5731893,0.81597835,0.50944424,0.21181671405936786,50,32,0.8664623170921014,False
Crim1,0.19213685,0.40768054,1.084908,0.21187370729149824,50,32,0.8664623170921014,False
Aadat,0.32416284,0.16165292,-1.0033718,0.21187370729149824,50,32,0.8664623170921014,False
Manf,0.29080346,0.14473638,-1.0061164,0.21187370729149824,50,32,0.8664623170921014,False
Kin,0.19726862,0.38145405,0.95099473,0.21210800420995735,50,32,0.8664623170921014,False
Rbm10,0.20080315,0.3915199,0.96295387,0.21210800420995735,50,32,0.8664623170921014,False
Il6ra,0.20842296,0.39023405,0.90450305,0.21210800420995735,50,32,0.8664623170921014,False
Sdf2,0.24724182,0.11367883,-1.1202741,0.21279162754458503,50,32,0.8683379864517164,False
Ceacam1,0.249534,0.116331875,-1.1003283,0.21279162754458503,50,32,0.8683379864517164,False
Dcaf17,0.36656934,0.5679076,0.6314306,0.21380187040023857,50,32,0.8720005647267506,False
Zfp710,0.31989965,0.5477099,0.7756051,0.21467479703965175,50,32,0.8735542110306072,False
Thsd4,1.559735,1.9222937,0.30151042,0.21588206518240594,50,32,0.8735542110306072,False
Hsd17b2,0.45767432,0.678625,0.56819063,0.21606245167415727,50,32,0.8735542110306072,False
Echdc3,0.21447822,0.39499238,0.88068634,0.2173182215603966,50,32,0.8735542110306072,False
Smad2,0.19624855,0.36128068,0.8801024,0.2173182215603966,50,32,0.8735542110306072,False
Ubp1,0.42247686,0.2005218,-1.0747353,0.2173203190342783,50,32,0.8735542110306072,False
Slc39a9,0.30490616,0.15885097,-0.9402565,0.21739728233300815,50,32,0.8735542110306072,False
Agxt,0.28408462,0.15463847,-0.8769965,0.21739728233300815,50,32,0.8735542110306072,False
Atp11a,0.16626735,0.31477022,0.92038494,0.21739728233300815,50,32,0.8735542110306072,False
Pcx,0.53258264,0.30975735,-0.78167224,0.2175520282459752,50,32,0.8735542110306072,False
Srsf2,1.0905975,0.86647606,-0.33185273,0.21771572142798146,50,32,0.8735542110306072,False
Kdm2a,0.5640067,0.8634995,0.6143944,0.21784502134800932,50,32,0.8735542110306072,False
Lrp5,0.3270227,0.5452448,0.7373369,0.2187039688429897,50,32,0.8735542110306072,False
Arl6ip6,0.2248424,0.12332292,-0.8659452,0.21899608309643948,50,32,0.8735542110306072,False
Hebp1,0.21125802,0.128402,-0.71789813,0.21899608309643948,50,32,0.8735542110306072,False
Dnajc19,0.26253808,0.1255678,-1.063461,0.21899608309643948,50,32,0.8735542110306072,False
mt-Nd1,0.47494492,0.22024336,-1.1083105,0.21957167560005963,50,32,0.8735542110306072,False
Nampt,0.26492247,0.50491464,0.93021065,0.21957667388124869,50,32,0.8735542110306072,False
H2-Ab1,0.29611987,0.5149561,0.79806125,0.21957667388124869,50,32,0.8735542110306072,False
Smim10l1,0.25949875,0.4022001,0.63198876,0.21957667388124869,50,32,0.8735542110306072,False
Azgp1,1.5091105,1.3478615,-0.16301468,0.21965046331091542,50,32,0.8735542110306072,False
Errfi1,2.5815525,2.9266658,0.18101254,0.2218451349375461,50,32,0.8735542110306072,False
Ddx5,2.596953,2.9174967,0.16790505,0.2218451349375461,50,32,0.8735542110306072,False
Xdh,0.72334486,0.52044964,-0.47484735,0.2219084339274786,50,32,0.8735542110306072,False
Micos10,0.35704625,0.17153053,-1.0572087,0.22261985773110637,50,32,0.8735542110306072,False
4930522L14Rik,0.1841441,0.3807838,1.0477325,0.22302366660982176,50,32,0.8735542110306072,False
Mdm2,0.18052071,0.35876283,0.9904691,0.22302366660982176,50,32,0.8735542110306072,False
Brd9,0.16663189,0.30443245,0.8690658,0.22302366660982176,50,32,0.8735542110306072,False
Eno1,0.15094341,0.31343898,1.0536815,0.22302366660982176,50,32,0.8735542110306072,False
Clta,0.18679154,0.36651638,0.9720699,0.22302366660982176,50,32,0.8735542110306072,False
Cpeb4,0.6582904,0.44062954,-0.5790497,0.22313396526262297,50,32,0.8735542110306072,False
Fah,0.2945109,0.49872333,0.7597182,0.22346481299889864,50,32,0.8735542110306072,False
Agmo,1.1513137,1.4744017,0.3568212,0.22368859914394534,50,32,0.8735542110306072,False
Clock,0.7706105,0.5477133,-0.49250486,0.2238199830283487,50,32,0.8735542110306072,False
Klf3,0.47467613,0.69292426,0.5456586,0.22390264749144684,50,32,0.8735542110306072,False
Ppp4r3b,0.43635964,0.2654824,-0.71668875,0.22432918303853033,50,32,0.8735542110306072,False
Fbxl17,1.2795194,1.594197,0.31720558,0.22442715363166177,50,32,0.8735542110306072,False
Rev1,0.3802407,0.15776554,-1.268596,0.22465702043183422,50,32,0.8735542110306072,False
Qser1,0.44106248,0.19072098,-1.2090902,0.22465702043183422,50,32,0.8735542110306072,False
Klhdc8b,0.12840469,0.29049614,1.1771945,0.22567848698151782,50,32,0.8735542110306072,False
Zfp523,0.12120955,0.26836583,1.1460453,0.22567848698151782,50,32,0.8735542110306072,False
Lrrc4,0.1228393,0.2968657,1.27235,0.22567848698151782,50,32,0.8735542110306072,False
Thoc1,0.518217,0.31967044,-0.69679826,0.2269358877085007,50,32,0.8735542110306072,False
Ralbp1,0.25832772,0.51173645,0.98592216,0.2272641447046242,50,32,0.8735542110306072,False
Pbrm1,0.7749993,1.0825161,0.48206863,0.22730203364708101,50,32,0.8735542110306072,False
Samd4,0.8711099,0.674525,-0.36893454,0.22756440118407062,50,32,0.8735542110306072,False
Hpgd,0.36016038,0.60324675,0.74394745,0.22758047219096056,50,32,0.8735542110306072,False
Srbd1,0.3401154,0.5465433,0.68415135,0.22758047219096056,50,32,0.8735542110306072,False
Dsp,0.5525839,0.3585939,-0.6237013,0.22774632561466768,50,32,0.8735542110306072,False
Ttc9c,0.28206706,0.10354548,-1.4448923,0.2277914116769627,50,32,0.8735542110306072,False
Acap2,0.21182393,0.38019973,0.8435904,0.2280134444782621,50,32,0.8735542110306072,False
Pgrmc1,0.36676085,0.16146192,-1.1831458,0.2280134444782621,50,32,0.8735542110306072,False
Lsm7,0.17651632,0.35593453,1.0113984,0.22875349272560874,50,32,0.8735542110306072,False
Fam126b,0.14839806,0.297596,1.0033958,0.22875349272560874,50,32,0.8735542110306072,False
Gorasp2,0.1631358,0.30989498,0.9252873,0.22875349272560874,50,32,0.8735542110306072,False
Hs6st1,0.1532519,0.3098717,1.0152904,0.22875349272560874,50,32,0.8735542110306072,False
Azin1,0.16661331,0.34423628,1.0464488,0.22875349272560874,50,32,0.8735542110306072,False
Ncoa3,0.29711592,0.49041572,0.72278804,0.22982080960713147,50,32,0.8735542110306072,False
Aqp8,0.15408702,0.031077141,-2.3061209,0.23010804566871068,50,32,0.8735542110306072,False
Erh,0.13631149,0.026499504,-2.358494,0.2301204862201457,50,32,0.8735542110306072,False
Piezo1,0.15815634,0.031077141,-2.3437028,0.2301204862201457,50,32,0.8735542110306072,False
Eaf2,0.15979502,0.020634267,-2.947036,0.2301204862201457,50,32,0.8735542110306072,False
Myg1,0.14844406,0.031077141,-2.2523303,0.2301204862201457,50,32,0.8735542110306072,False
Bcar1,0.1747572,0.030930331,-2.4944263,0.2301204862201457,50,32,0.8735542110306072,False
Tmem175,0.15846322,0.020634267,-2.9349692,0.2301204862201457,50,32,0.8735542110306072,False
Timm13,0.20023507,0.04932783,-2.0190194,0.2301204862201457,50,32,0.8735542110306072,False
Mtfmt,0.17415722,0.031077141,-2.482658,0.2301204862201457,50,32,0.8735542110306072,False
Rbl1,0.2128454,0.053823624,-1.9814942,0.2301204862201457,50,32,0.8735542110306072,False
Ctsa,0.1767988,0.026499504,-2.733453,0.2301204862201457,50,32,0.8735542110306072,False
Psmd8,0.14804743,0.026499504,-2.4775624,0.2301204862201457,50,32,0.8735542110306072,False
Nat10,0.11887945,0.020634267,-2.5206234,0.2301204862201457,50,32,0.8735542110306072,False
Slc25a46,0.1947053,0.020634267,-3.2319438,0.2301204862201457,50,32,0.8735542110306072,False
Jmjd6,0.18647632,0.026499504,-2.8102946,0.2301204862201457,50,32,0.8735542110306072,False
Bcs1l,0.1344402,0.026499504,-2.338566,0.2301204862201457,50,32,0.8735542110306072,False
Gm42067,0.16626155,0.026499504,-2.6448507,0.2301204862201457,50,32,0.8735542110306072,False
Gask1a,0.18160616,0.051048353,-1.8288476,0.2301204862201457,50,32,0.8735542110306072,False
Gmeb1,0.18876144,0.026499504,-2.827857,0.2301204862201457,50,32,0.8735542110306072,False
Zfp975,0.15693253,0.031077141,-2.3325028,0.2301204862201457,50,32,0.8735542110306072,False
Slc25a42,0.1885391,0.047133774,-1.997738,0.23016729885446696,50,32,0.8735542110306072,False
Zdhhc1,0.24034022,0.062007472,-1.9528395,0.23016729885446696,50,32,0.8735542110306072,False
Platr22,0.22067204,0.057429835,-1.9401752,0.23016729885446696,50,32,0.8735542110306072,False
Pfdn2,0.19684708,0.047133774,-2.0599172,0.23016729885446696,50,32,0.8735542110306072,False
Rnmt,0.111875966,0.28847295,1.3657469,0.23016729885446696,50,32,0.8735542110306072,False
Psmd1,0.60164475,0.37467566,-0.6831245,0.2318650444036704,50,32,0.8735542110306072,False
Msl3,0.11607296,0.2616404,1.1718622,0.2318843383627054,50,32,0.8735542110306072,False
Psmd13,0.13348174,0.29421228,1.1396248,0.2318843383627054,50,32,0.8735542110306072,False
Ubap2,0.15581189,0.37245616,1.2567269,0.2318843383627054,50,32,0.8735542110306072,False
Mta1,0.15738904,0.32694602,1.0542421,0.2318843383627054,50,32,0.8735542110306072,False
Plekhm2,0.13544102,0.3104671,1.1961755,0.2318843383627054,50,32,0.8735542110306072,False
mt-Rnr1,0.7858474,0.49966073,-0.6531953,0.23212606871568342,50,32,0.8735542110306072,False
Gtf2h1,0.24737175,0.40653333,0.7164646,0.23349948591010128,50,32,0.8735542110306072,False
Pak2,0.8146461,0.5712012,-0.512099,0.23442362035309794,50,32,0.8735542110306072,False
Tpi1,0.16766174,0.31235892,0.8972527,0.23458735824871857,50,32,0.8735542110306072,False
2410004B18Rik,0.2021034,0.38568395,0.9319858,0.23458735824871857,50,32,0.8735542110306072,False
Thoc7,0.38823187,0.21485922,-0.853227,0.23462193164302048,50,32,0.8735542110306072,False
Etnk2,0.36928257,0.19833669,-0.896437,0.23462193164302048,50,32,0.8735542110306072,False
Ap1g1,0.49244964,0.7515998,0.60988754,0.23544104867677063,50,32,0.8735542110306072,False
Rbfox2,0.6108131,0.8722966,0.5140169,0.23586171262750988,50,32,0.8735542110306072,False
Chuk,0.74476784,0.51496434,-0.5322318,0.2360725931288894,50,32,0.8735542110306072,False
Itih1,0.4742774,0.29660162,-0.6770225,0.23661372981791062,50,32,0.8735542110306072,False
Mpc1,0.21011913,0.047133774,-2.1540031,0.23704273317201707,50,32,0.8735542110306072,False
Adgre4,0.09090987,0.26755905,1.5563014,0.23704273317201707,50,32,0.8735542110306072,False
Bub3,0.24100582,0.083597094,-1.526417,0.23704273317201707,50,32,0.8735542110306072,False
Serpina1b,1.1113497,0.8208784,-0.43702653,0.23708123812016124,50,32,0.8735542110306072,False
Cdc14b,0.38497594,0.20629606,-0.89972746,0.23752815403760974,50,32,0.8735542110306072,False
Xpo1,0.30858654,0.52269197,0.7600945,0.23752815403760974,50,32,0.8735542110306072,False
Dapk1,1.3530864,1.0832342,-0.32088214,0.23757635403031818,50,32,0.8735542110306072,False
Sgpl1,0.12841879,0.27287436,1.086786,0.23821039437373948,50,32,0.8735542110306072,False
Atf7,0.14096127,0.32233894,1.192704,0.23821039437373948,50,32,0.8735542110306072,False
Zcchc24,0.13080421,0.28171915,1.1062579,0.23821039437373948,50,32,0.8735542110306072,False
Sox5os4,0.14344677,0.31886697,1.151886,0.23821039437373948,50,32,0.8735542110306072,False
Vps39,0.14476356,0.30006552,1.0510634,0.23821039437373948,50,32,0.8735542110306072,False
Timm10b,0.17955637,0.020634267,-3.1151512,0.2384001409696649,50,32,0.8735542110306072,False
Gt(ROSA)26Sor,0.16375153,0.04820449,-1.7621598,0.2384001409696649,50,32,0.8735542110306072,False
Mx2,0.13572435,0.020634267,-2.7116532,0.2384001409696649,50,32,0.8735542110306072,False
Nfyb,0.1314686,0.031077141,-2.0772545,0.2384001409696649,50,32,0.8735542110306072,False
Wdr61,0.12578908,0.020634267,-2.6020641,0.2384001409696649,50,32,0.8735542110306072,False
Hectd3,0.104891576,0.020634267,-2.3401847,0.2384001409696649,50,32,0.8735542110306072,False
Gopc,0.19082028,0.055212058,-1.7873044,0.2384001409696649,50,32,0.8735542110306072,False
